"","CRUISEJOIN","HAULJOIN","CATCHJOIN","REGION","VESSEL","CRUISE","HAUL","SPECIES_CODE","LENGTH","FREQUENCY","SEX","SAMPLE_TYPE","LENGTH_TYPE","AUDITJOIN"
"347",978773,985730,987099,"GOA",57,199901,211,310,780,1,1,1,1,3439918
"348",978773,985741,986861,"GOA",57,199901,222,310,570,1,1,1,1,3439882
"349",978773,985736,986980,"GOA",57,199901,217,310,670,1,1,1,1,3440889
"350",978773,985743,986812,"GOA",57,199901,224,310,720,1,2,1,1,3435860
"351",978773,985743,986812,"GOA",57,199901,224,310,820,1,2,1,1,3435861
"352",978773,985743,986812,"GOA",57,199901,224,310,920,1,2,1,1,3435862
"353",978773,985743,986812,"GOA",57,199901,224,310,880,1,2,1,1,3444138
"354",978773,985744,987195,"GOA",57,199901,225,310,770,2,2,1,1,3433859
"355",978773,985744,987195,"GOA",57,199901,225,310,800,2,2,1,1,3433860
"356",978773,985744,987195,"GOA",57,199901,225,310,910,1,2,1,1,3433861
"357",978773,985744,987195,"GOA",57,199901,225,310,960,2,2,1,1,3433862
"358",978773,985745,987200,"GOA",57,199901,226,310,900,1,2,1,1,3433854
"359",978773,985744,987195,"GOA",57,199901,225,310,850,2,2,1,1,3446085
"360",978773,985744,987195,"GOA",57,199901,225,310,980,1,2,1,1,3429821
"361",978773,985744,987195,"GOA",57,199901,225,310,710,1,2,1,1,3463323
"362",978773,985919,990453,"GOA",57,199901,229,310,600,1,1,1,1,3440815
"363",978773,985924,986618,"GOA",57,199901,234,310,990,1,2,1,1,3434796
"364",978773,985938,986407,"GOA",57,199901,248,310,580,1,1,1,1,3432716
"365",978773,985938,986407,"GOA",57,199901,248,310,560,1,2,1,1,3432717
"366",1077655,1077677,1078664,"GOA",57,200101,25,310,760,1,2,1,1,3776182
"367",1077655,1077742,1079833,"GOA",57,200101,104,310,920,1,1,1,1,3782366
"368",1077655,1077864,1082437,"GOA",57,200101,169,310,810,1,2,1,1,3793533
"369",1077655,1077898,1083239,"GOA",57,200101,201,310,660,1,1,1,1,3791829
"370",1077655,1077898,1083239,"GOA",57,200101,201,310,680,1,2,1,1,3791830
"371",1077655,1077898,1083239,"GOA",57,200101,201,310,710,1,1,1,1,3791831
"372",1077655,1077898,1083239,"GOA",57,200101,201,310,710,1,2,1,1,3791832
"373",1077655,1077898,1083239,"GOA",57,200101,201,310,730,1,2,1,1,3791833
"374",1077655,1077898,1083239,"GOA",57,200101,201,310,770,1,2,1,1,3791834
"375",1077655,1077866,1082473,"GOA",57,200101,171,310,750,1,2,1,1,3794451
"376",1077655,1077866,1082473,"GOA",57,200101,171,310,790,1,2,1,1,3794452
"377",1077655,1077866,1082473,"GOA",57,200101,171,310,830,1,2,1,1,3794453
"378",1077655,1077866,1082473,"GOA",57,200101,171,310,890,1,2,1,1,3794454
"379",1077655,1077873,1082667,"GOA",57,200101,178,310,810,1,1,1,1,3800155
"380",1077655,1077873,1082667,"GOA",57,200101,178,310,1010,1,2,1,1,3800156
"381",1077655,1077879,1082834,"GOA",57,200101,184,310,760,1,2,1,1,3796427
"382",1077655,1077879,1082834,"GOA",57,200101,184,310,830,1,2,1,1,3796428
"383",1077655,1077881,1082877,"GOA",57,200101,186,310,840,1,2,1,1,3800239
"384",1077655,1077885,1082956,"GOA",57,200101,190,310,720,1,2,1,1,3815075
"385",1077655,1077794,1080999,"GOA",57,200101,194,310,800,1,2,1,1,3786543
"386",1077655,1077799,1081121,"GOA",57,200101,202,310,710,1,2,1,1,3794139
"387",1077655,1077799,1081121,"GOA",57,200101,202,310,730,1,2,1,1,3794140
"388",1077655,1077799,1081121,"GOA",57,200101,202,310,750,1,2,1,1,3794141
"389",1077655,1077805,1081217,"GOA",57,200101,208,310,880,1,2,1,1,3787556
"390",1077655,1077806,1084214,"GOA",57,200101,209,310,850,1,1,1,1,3790411
"391",1077655,1077806,1084214,"GOA",57,200101,209,310,800,1,2,1,1,3802675
"392",1077655,1077809,1081285,"GOA",57,200101,212,310,900,2,2,1,1,3803612
"393",1077655,1077809,1081285,"GOA",57,200101,212,310,760,1,2,1,1,3796995
"394",1077655,1077809,1081285,"GOA",57,200101,212,310,780,1,2,1,1,3796996
"395",1077655,1077809,1081285,"GOA",57,200101,212,310,830,1,2,1,1,3796997
"396",1077655,1077809,1081285,"GOA",57,200101,212,310,840,1,2,1,1,3796998
"397",1077655,1077809,1081285,"GOA",57,200101,212,310,850,1,2,1,1,3796999
"398",1077655,1077809,1081285,"GOA",57,200101,212,310,910,1,2,1,1,3797000
"399",1077655,1077809,1081285,"GOA",57,200101,212,310,920,1,2,1,1,3797001
"400",1077655,1077809,1081285,"GOA",57,200101,212,310,940,1,2,1,1,3797002
"401",1077655,1077813,1081343,"GOA",57,200101,217,310,760,1,1,1,1,3808273
"402",1077655,1077817,1081464,"GOA",57,200101,222,310,760,1,2,1,1,3791382
"403",1077655,1077900,1083275,"GOA",57,200101,237,310,820,1,1,1,1,3796522
"404",1077655,1077830,1081696,"GOA",57,200101,238,310,710,1,1,1,1,3791430
"405",1077655,1077831,1081732,"GOA",57,200101,239,310,810,1,1,1,1,3791472
"406",1077655,1077832,1081755,"GOA",57,200101,240,310,740,1,2,1,1,3792419
"407",1077655,1077832,1081755,"GOA",57,200101,240,310,780,1,2,1,1,3792420
"408",1077655,1077832,1081755,"GOA",57,200101,240,310,800,2,2,1,1,3792421
"409",1077655,1077832,1081755,"GOA",57,200101,240,310,810,1,2,1,1,3792422
"410",1077655,1077832,1081755,"GOA",57,200101,240,310,850,1,1,1,1,3792423
"411",1077655,1077832,1081755,"GOA",57,200101,240,310,850,2,2,1,1,3792424
"412",1077655,1077832,1081755,"GOA",57,200101,240,310,860,2,2,1,1,3792425
"413",1077655,1077832,1081755,"GOA",57,200101,240,310,820,1,2,1,1,3806488
"414",1077655,1077833,1081775,"GOA",57,200101,241,310,780,1,2,1,1,3795233
"415",1077655,1077835,1081816,"GOA",57,200101,243,310,840,1,1,1,1,3807432
"416",1077655,1077772,1080518,"GOA",57,200101,247,310,650,1,2,1,1,3788300
"417",1077655,1077772,1080518,"GOA",57,200101,247,310,660,1,2,1,1,3788301
"418",1077655,1077772,1080518,"GOA",57,200101,247,310,820,1,2,1,1,3788302
"419",1077655,1077775,1080569,"GOA",57,200101,250,310,690,1,2,1,1,3790216
"420",1077655,1077775,1080569,"GOA",57,200101,250,310,910,1,2,1,1,3790217
"421",1077655,1077779,1080645,"GOA",57,200101,254,310,920,1,2,1,1,3807333
"422",1077655,1077790,1080893,"GOA",57,200101,268,310,880,1,3,1,1,3815010
"423",978774,991149,997598,"GOA",94,199901,225,310,810,1,2,1,1,3504250
"424",978774,991149,997598,"GOA",94,199901,225,310,730,1,2,1,1,3470145
"425",978774,991149,997598,"GOA",94,199901,225,310,750,1,2,1,1,3470146
"426",978774,991152,993266,"GOA",94,199901,228,310,740,1,1,1,1,3459973
"427",978774,991152,993266,"GOA",94,199901,228,310,850,1,1,1,1,3459974
"428",978774,991041,993273,"GOA",94,199901,229,310,760,1,2,1,1,3473058
"429",978774,991041,993273,"GOA",94,199901,229,310,810,1,1,1,1,3472157
"430",978774,991041,993273,"GOA",94,199901,229,310,650,1,2,1,1,3472158
"431",978774,991042,993217,"GOA",94,199901,230,310,830,1,2,1,1,3472063
"432",978774,991042,993217,"GOA",94,199901,230,310,700,1,2,1,1,3503277
"433",978774,991043,993038,"GOA",94,199901,231,310,770,1,1,1,1,3473660
"434",978774,991043,993038,"GOA",94,199901,231,310,990,1,2,1,1,3473661
"435",978774,991044,993054,"GOA",94,199901,232,310,820,1,1,1,1,3471734
"436",978774,991044,993054,"GOA",94,199901,232,310,910,1,1,1,1,3471735
"437",978774,991044,993054,"GOA",94,199901,232,310,950,1,1,1,1,3471736
"438",978774,991044,993054,"GOA",94,199901,232,310,830,1,2,1,1,3471737
"439",978774,991044,993054,"GOA",94,199901,232,310,860,1,2,1,1,3471738
"440",978774,991044,993054,"GOA",94,199901,232,310,960,1,2,1,1,3471739
"441",978774,991043,993038,"GOA",94,199901,231,310,700,1,2,1,1,3497126
"442",978774,991044,993054,"GOA",94,199901,232,310,860,1,1,1,1,3498167
"443",978774,991045,993064,"GOA",94,199901,233,310,660,1,2,1,1,3468755
"444",978774,991045,993064,"GOA",94,199901,233,310,870,1,2,1,1,3468756
"445",978774,991047,992842,"GOA",94,199901,235,310,610,1,1,1,1,3467706
"446",978774,991047,992842,"GOA",94,199901,235,310,750,1,1,1,1,3467707
"447",978774,991047,992842,"GOA",94,199901,235,310,880,1,2,1,1,3467708
"448",978774,991048,992760,"GOA",94,199901,236,310,740,1,1,1,1,3459676
"449",978774,991048,992760,"GOA",94,199901,236,310,750,1,1,1,1,3459677
"450",978774,991048,992760,"GOA",94,199901,236,310,640,1,2,1,1,3459678
"451",978774,991048,992760,"GOA",94,199901,236,310,800,1,2,1,1,3496152
"452",978774,991049,993148,"GOA",94,199901,237,310,720,1,2,1,1,3496139
"453",978774,991050,992718,"GOA",94,199901,238,310,710,1,2,1,1,3504364
"454",978774,991052,992744,"GOA",94,199901,240,310,690,1,1,1,1,3504329
"455",978774,991050,992718,"GOA",94,199901,238,310,800,1,1,1,1,3473314
"456",978774,991050,992718,"GOA",94,199901,238,310,830,1,2,1,1,3473315
"457",978774,991051,992712,"GOA",94,199901,239,310,610,1,1,1,1,3473276
"458",978774,991051,992712,"GOA",94,199901,239,310,620,1,1,1,1,3473277
"459",978774,991051,992712,"GOA",94,199901,239,310,640,1,1,1,1,3473278
"460",978774,991051,992712,"GOA",94,199901,239,310,640,1,2,1,1,3473279
"461",978774,991051,992712,"GOA",94,199901,239,310,690,1,2,1,1,3473280
"462",978774,991051,992712,"GOA",94,199901,239,310,560,1,1,1,1,3459239
"463",978774,991052,992744,"GOA",94,199901,240,310,550,1,1,1,1,3461032
"464",978774,991052,992744,"GOA",94,199901,240,310,710,1,1,1,1,3461033
"465",978774,991053,997450,"GOA",94,199901,241,310,750,1,1,1,1,3461893
"466",978774,991053,997450,"GOA",94,199901,241,310,640,1,2,1,1,3461894
"467",978774,991054,997430,"GOA",94,199901,242,310,620,3,1,1,1,3460015
"468",978774,991054,997430,"GOA",94,199901,242,310,580,1,1,1,1,3460012
"469",978774,991054,997430,"GOA",94,199901,242,310,590,1,1,1,1,3460013
"470",978774,991054,997430,"GOA",94,199901,242,310,610,2,1,1,1,3460014
"471",978774,991054,997430,"GOA",94,199901,242,310,630,2,1,1,1,3460016
"472",978774,991054,997430,"GOA",94,199901,242,310,670,2,1,1,1,3460017
"473",978774,991054,997430,"GOA",94,199901,242,310,800,1,1,1,1,3460021
"474",978774,991054,997430,"GOA",94,199901,242,310,730,1,1,1,1,3460018
"475",978774,991054,997430,"GOA",94,199901,242,310,740,1,1,1,1,3460019
"476",978774,991054,997430,"GOA",94,199901,242,310,780,1,1,1,1,3460020
"477",978774,991054,997430,"GOA",94,199901,242,310,810,1,1,1,1,3460022
"478",978774,991054,997430,"GOA",94,199901,242,310,530,1,2,1,1,3460023
"479",978774,991054,997430,"GOA",94,199901,242,310,570,1,2,1,1,3460024
"480",978774,991054,997430,"GOA",94,199901,242,310,600,2,2,1,1,3460025
"481",978774,991054,997430,"GOA",94,199901,242,310,610,2,2,1,1,3460026
"482",978774,991054,997430,"GOA",94,199901,242,310,630,2,2,1,1,3460027
"483",978774,991054,997430,"GOA",94,199901,242,310,650,1,2,1,1,3460028
"484",978774,991054,997430,"GOA",94,199901,242,310,1010,1,2,1,1,3473170
"485",978774,991054,997430,"GOA",94,199901,242,310,680,1,2,1,1,3473165
"486",978774,991054,997430,"GOA",94,199901,242,310,720,1,2,1,1,3473166
"487",978774,991054,997430,"GOA",94,199901,242,310,730,1,2,1,1,3473167
"488",978774,991054,997430,"GOA",94,199901,242,310,740,1,2,1,1,3473168
"489",978774,991054,997430,"GOA",94,199901,242,310,920,1,2,1,1,3473169
"490",978774,991055,992704,"GOA",94,199901,243,310,630,1,2,1,1,3460885
"491",978774,991054,997430,"GOA",94,199901,242,310,640,1,2,1,1,3506336
"492",978774,991054,997430,"GOA",94,199901,242,310,710,2,2,1,1,3506337
"493",978774,991054,997430,"GOA",94,199901,242,310,770,1,2,1,1,3506338
"494",978774,991055,992704,"GOA",94,199901,243,310,610,4,2,1,1,3460883
"495",978774,991055,992704,"GOA",94,199901,243,310,620,4,2,1,1,3460884
"496",978774,991055,992704,"GOA",94,199901,243,310,650,1,2,1,1,3460886
"497",978774,991055,992704,"GOA",94,199901,243,310,690,1,2,1,1,3460887
"498",978774,991055,992704,"GOA",94,199901,243,310,740,2,2,1,1,3460888
"499",978774,991055,992704,"GOA",94,199901,243,310,750,1,2,1,1,3460889
"500",978774,991055,992704,"GOA",94,199901,243,310,840,1,2,1,1,3460890
"501",978774,991055,992704,"GOA",94,199901,243,310,670,1,1,1,1,3470285
"502",978774,991055,992704,"GOA",94,199901,243,310,590,2,1,1,1,3470282
"503",978774,991055,992704,"GOA",94,199901,243,310,600,1,1,1,1,3470283
"504",978774,991055,992704,"GOA",94,199901,243,310,620,1,1,1,1,3470284
"505",978774,991055,992704,"GOA",94,199901,243,310,560,1,2,1,1,3470289
"506",978774,991055,992704,"GOA",94,199901,243,310,690,1,1,1,1,3470286
"507",978774,991055,992704,"GOA",94,199901,243,310,700,2,1,1,1,3470287
"508",978774,991055,992704,"GOA",94,199901,243,310,750,1,1,1,1,3470288
"509",978774,991055,992704,"GOA",94,199901,243,310,580,1,2,1,1,3470290
"510",978774,991055,992704,"GOA",94,199901,243,310,790,1,2,1,1,3505291
"511",978774,991055,992704,"GOA",94,199901,243,310,730,1,2,1,1,3503325
"512",978774,991055,992704,"GOA",94,199901,243,310,720,1,1,1,1,3503331
"513",978774,991055,992704,"GOA",94,199901,243,310,590,2,2,1,1,3505288
"514",978774,991055,992704,"GOA",94,199901,243,310,640,1,2,1,1,3505289
"515",978774,991055,992704,"GOA",94,199901,243,310,710,1,2,1,1,3505290
"516",978774,991061,992781,"GOA",94,199901,249,310,690,1,2,1,1,3469286
"517",978774,991061,992781,"GOA",94,199901,249,310,600,1,2,1,1,3504275
"518",978774,991061,992781,"GOA",94,199901,249,310,810,1,2,1,1,3504276
"519",978774,991061,992781,"GOA",94,199901,249,310,570,1,1,1,1,3469283
"520",978774,991061,992781,"GOA",94,199901,249,310,580,1,2,1,1,3469284
"521",978774,991061,992781,"GOA",94,199901,249,310,680,1,2,1,1,3469285
"522",978774,991061,992781,"GOA",94,199901,249,310,820,1,2,1,1,3469287
"523",978774,991061,992781,"GOA",94,199901,249,310,830,1,2,1,1,3469288
"524",978774,991062,992802,"GOA",94,199901,250,310,810,1,1,1,1,3503261
"525",978774,991071,992348,"GOA",94,199901,259,310,750,1,2,1,1,3504348
"526",978774,991071,992348,"GOA",94,199901,259,310,940,1,2,1,1,3504349
"527",978774,991071,992348,"GOA",94,199901,259,310,810,1,1,1,1,3461048
"528",978774,991071,992348,"GOA",94,199901,259,310,820,1,1,1,1,3461049
"529",978774,991071,992348,"GOA",94,199901,259,310,880,2,1,1,1,3461050
"530",978774,991071,992348,"GOA",94,199901,259,310,890,1,1,1,1,3461051
"531",978774,991071,992348,"GOA",94,199901,259,310,770,2,2,1,1,3461052
"532",978774,991071,992348,"GOA",94,199901,259,310,780,1,2,1,1,3461053
"533",978774,991071,992348,"GOA",94,199901,259,310,810,1,2,1,1,3461054
"534",978774,991071,992348,"GOA",94,199901,259,310,830,1,2,1,1,3461055
"535",978774,991071,992348,"GOA",94,199901,259,310,840,2,2,1,1,3461056
"536",978774,991071,992348,"GOA",94,199901,259,310,860,1,2,1,1,3461057
"537",978774,991071,992348,"GOA",94,199901,259,310,870,1,2,1,1,3461058
"538",978774,991071,992348,"GOA",94,199901,259,310,910,2,2,1,1,3461059
"539",978774,991071,992348,"GOA",94,199901,259,310,920,2,2,1,1,3461060
"540",978774,991071,992348,"GOA",94,199901,259,310,930,1,2,1,1,3461061
"541",978774,991071,992348,"GOA",94,199901,259,310,950,1,2,1,1,3461062
"542",978774,991071,992348,"GOA",94,199901,259,310,960,1,2,1,1,3461063
"543",978774,991071,992348,"GOA",94,199901,259,310,990,1,2,1,1,3461064
"544",978774,991071,992348,"GOA",94,199901,259,310,1010,2,2,1,1,3461065
"545",978774,991071,992348,"GOA",94,199901,259,310,750,1,1,1,1,3472305
"546",978774,991062,992802,"GOA",94,199901,250,310,880,1,1,1,1,3470193
"547",978774,991062,992802,"GOA",94,199901,250,310,810,1,2,1,1,3470194
"548",978774,991063,992094,"GOA",94,199901,251,310,810,1,1,1,1,3469242
"549",978774,991071,992348,"GOA",94,199901,259,310,770,1,1,1,1,3460169
"550",978774,991071,992348,"GOA",94,199901,259,310,840,2,1,1,1,3460521
"551",978774,991071,992348,"GOA",94,199901,259,310,900,1,1,1,1,3460522
"552",978774,991071,992348,"GOA",94,199901,259,310,800,1,2,1,1,3460523
"553",978774,991071,992348,"GOA",94,199901,259,310,850,3,2,1,1,3460524
"554",978774,991071,992348,"GOA",94,199901,259,310,890,1,2,1,1,3460525
"555",978774,991071,992348,"GOA",94,199901,259,310,710,1,1,1,1,3472303
"556",978774,991071,992348,"GOA",94,199901,259,310,740,1,1,1,1,3472304
"557",978774,991071,992348,"GOA",94,199901,259,310,760,1,1,1,1,3472306
"558",978774,991076,997306,"GOA",94,199901,264,310,570,1,2,1,1,3472284
"559",978774,991079,993007,"GOA",94,199901,267,310,850,1,2,1,1,3458938
"560",978774,991077,992175,"GOA",94,199901,265,310,590,1,1,1,1,3459056
"561",978774,991077,992175,"GOA",94,199901,265,310,590,1,2,1,1,3459057
"562",978774,991077,992175,"GOA",94,199901,265,310,780,1,2,1,1,3459058
"563",978774,991077,992175,"GOA",94,199901,265,310,630,2,2,1,1,3503341
"564",978774,991078,997293,"GOA",94,199901,266,310,870,1,2,1,1,3458970
"565",978774,991079,993007,"GOA",94,199901,267,310,780,1,1,1,1,3458936
"566",978774,991079,993007,"GOA",94,199901,267,310,720,1,2,1,1,3458937
"567",978774,991341,993070,"GOA",94,199901,301,310,300,1,2,1,1,3466578
"568",978774,991337,993198,"GOA",94,199901,297,310,660,1,1,1,1,3465678
"569",978774,991339,993133,"GOA",94,199901,299,310,590,1,1,1,1,3473616
"570",978774,991339,993133,"GOA",94,199901,299,310,680,1,1,1,1,3473617
"571",978774,991341,993070,"GOA",94,199901,301,310,280,3,2,1,1,3493068
"572",978774,991341,993070,"GOA",94,199901,301,310,320,3,2,1,1,3493069
"573",978774,991341,993070,"GOA",94,199901,301,310,340,3,1,1,1,3466574
"574",978774,991341,993070,"GOA",94,199901,301,310,430,1,1,1,1,3466575
"575",978774,991341,993070,"GOA",94,199901,301,310,270,1,2,1,1,3466576
"576",978774,991341,993070,"GOA",94,199901,301,310,290,1,2,1,1,3466577
"577",978774,991341,993070,"GOA",94,199901,301,310,460,1,2,1,1,3466579
"578",978774,991341,993070,"GOA",94,199901,301,310,760,1,2,1,1,3466580
"579",978774,991342,993095,"GOA",94,199901,302,310,580,1,1,1,1,3473568
"580",978774,991342,993095,"GOA",94,199901,302,310,640,1,1,1,1,3473569
"581",978774,991342,993095,"GOA",94,199901,302,310,650,1,1,1,1,3473570
"582",978774,991342,993095,"GOA",94,199901,302,310,680,1,1,1,1,3473571
"583",978774,991342,993095,"GOA",94,199901,302,310,610,1,2,1,1,3473572
"584",978774,991342,993095,"GOA",94,199901,302,310,730,1,2,1,1,3473573
"585",1077656,1078096,1087723,"GOA",94,200101,205,310,970,1,2,1,5,3825546
"586",978774,991342,993095,"GOA",94,199901,302,310,530,1,1,1,1,3463576
"587",978774,991342,993095,"GOA",94,199901,302,310,770,1,2,1,1,3462570
"588",978774,991342,993095,"GOA",94,199901,302,310,700,1,2,1,1,3492079
"589",978774,991343,992257,"GOA",94,199901,303,310,850,1,2,1,1,3471539
"590",978774,991343,992257,"GOA",94,199901,303,310,630,1,2,1,1,3492061
"591",978774,991344,992439,"GOA",94,199901,304,310,700,1,2,1,1,3494185
"592",978774,991346,992023,"GOA",94,199901,306,310,610,1,2,1,1,3464540
"593",978774,991347,997229,"GOA",94,199901,307,310,600,1,1,1,1,3491029
"594",978774,991347,997229,"GOA",94,199901,307,310,510,1,1,1,1,3462508
"595",978774,991347,997229,"GOA",94,199901,307,310,600,1,2,1,1,3462509
"596",978774,991347,997229,"GOA",94,199901,307,310,670,1,2,1,1,3462510
"597",978774,991347,997229,"GOA",94,199901,307,310,1020,1,2,1,1,3462511
"598",978774,991348,991973,"GOA",94,199901,308,310,590,1,2,1,1,3463496
"599",978774,991348,991973,"GOA",94,199901,308,310,590,1,1,1,1,3476846
"600",978774,991351,997218,"GOA",94,199901,311,310,600,1,2,1,1,3494114
"601",1077656,1077936,1084482,"GOA",94,200101,14,310,700,1,2,1,1,3808531
"602",1077656,1077965,1084977,"GOA",94,200101,49,310,850,1,2,1,1,3802934
"603",1077656,1077991,1085558,"GOA",94,200101,82,310,750,1,2,1,1,3806891
"604",1077656,1077991,1085558,"GOA",94,200101,82,310,840,1,2,1,1,3828092
"605",1077656,1078014,1086043,"GOA",94,200101,110,310,880,1,2,1,1,3807986
"606",1077656,1078051,1086828,"GOA",94,200101,154,310,920,1,2,1,1,3825253
"607",1077656,1078055,1086917,"GOA",94,200101,158,310,900,1,2,1,1,3831945
"608",1077656,1078056,1086939,"GOA",94,200101,159,310,860,1,2,1,1,3818689
"609",1077656,1078058,1089816,"GOA",94,200101,161,310,1020,1,2,1,1,3819533
"610",1077656,1078073,1087262,"GOA",94,200101,179,310,860,1,1,1,1,3824428
"611",1077656,1078074,1087296,"GOA",94,200101,180,310,850,1,2,1,1,3833843
"612",1077656,1078074,1087296,"GOA",94,200101,180,310,820,1,2,1,1,3825385
"613",1077656,1078084,1087438,"GOA",94,200101,191,310,830,1,2,1,1,3825434
"614",1077656,1078079,1090029,"GOA",94,200101,185,310,950,1,2,1,1,3817858
"615",1077656,1078090,1087589,"GOA",94,200101,198,310,760,1,2,1,1,3817917
"616",1077656,1078090,1087589,"GOA",94,200101,198,310,810,1,1,1,1,3817918
"617",1077656,1078090,1087589,"GOA",94,200101,198,310,850,1,2,1,1,3817919
"618",1077656,1078090,1087589,"GOA",94,200101,198,310,880,1,2,1,1,3817920
"619",1077656,1078080,1087388,"GOA",94,200101,186,310,860,1,2,1,1,3845447
"620",1077656,1078081,1087400,"GOA",94,200101,187,310,830,1,2,1,1,3844562
"621",1077656,1078086,1087485,"GOA",94,200101,194,310,1050,1,2,1,1,3827358
"622",1077656,1078096,1087723,"GOA",94,200101,205,310,760,1,2,1,5,3825531
"623",1077656,1078096,1087723,"GOA",94,200101,205,310,760,2,1,1,5,3825532
"624",1077656,1078096,1087723,"GOA",94,200101,205,310,770,1,2,1,5,3825533
"625",1077656,1078096,1087723,"GOA",94,200101,205,310,790,1,1,1,5,3825534
"626",1077656,1078096,1087723,"GOA",94,200101,205,310,800,1,2,1,5,3825535
"627",1077656,1078096,1087723,"GOA",94,200101,205,310,810,2,2,1,5,3825536
"628",1077656,1078096,1087723,"GOA",94,200101,205,310,820,1,1,1,5,3825537
